Run, Group_size, b_1, b_2, d_1, d_2, K_1_1, K_1_2, K_2_1, K_2_2, T_0, T_1, T_2, T_3, T_4, T_5, T_6, T_7, T_8, T_9, T_10, T_11, T_12, T_13, T_14, T_15, T_16, T_17, T_18, T_19, T_20, T_21, T_22, T_23, T_24, T_25, T_26, T_27, T_28, T_29, T_30, T_31, T_32, T_33, T_34, T_35, T_36, T_37, T_38, T_39, T_40, T_41, T_42, T_43, T_44, T_45, T_46, T_47, T_48, T_49, T_50, T_51, T_52, T_53, T_54, T_55, T_56, T_57, T_58, T_59, T_60, T_61, T_62, T_63, T_64, T_65, T_66, T_67, T_68, T_69, T_70, T_71, T_72, T_73, T_74, T_75, T_76, T_77, T_78, T_79, T_80, T_81, T_82, T_83, T_84, T_85, T_86, T_87, T_88, T_89, T_90, T_91, T_92, T_93, T_94, T_95, T_96, T_97, T_98, T_99, dummy
56, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.0441841654953186, 1.0560300755003362, 1.0688655653703578, 1.0820871748974246, 1.0952844727501372, 1.108174773746057, 1.1205802038240038, 1.1323843417216355, 1.143527123937879, 1.153978109930401, 1.1637319434386484, 1.1728022939880225, 1.181207873680224, 1.1889793283472454, 1.1961504936156444, 1.2027540197027125, 1.2088265157383722, 1.214404883473975, 1.2195231452563955, 1.2242135724337175, 1.2285092896231613, 1.2324411389694423, 1.2360374638792246, 1.2393242093971732, 1.2423266219156908, 1.2450683596688377, 1.2475710996919618, 1.24985480082876, 1.2519377037312793, 1.253836699586703, 1.2555679401712383, 1.25714568612899, 1.2585831432027335, 1.2598925157640612, 1.261085006813384, 1.2621708179799305, 1.2631594788670002, 1.2640597202912047, 1.2648791387319103, 1.2656248005963542, 1.2663032474608478, 1.2669204960707758, 1.2674820383405971, 1.2679928413538435, 1.2684574687962826, 1.2688801670060084, 1.2692647258881264, 1.2696146156363743, 1.269932988020524, 1.2702226763863798, 1.270486195655781, 1.2707257423265994, 1.2709431944727414, 1.2711401231089403, 1.2713186412058106, 1.271481077989688, 1.2716293839744885, 1.2717651274443944, 1.2718894944538541, 1.272003288827581, 1.2721069321605554, 1.2722004638180224, 1.2722836122345809, 1.2723579605502804, 1.2724256276624866, 1.27248790200203, 1.2725455958551477, 1.2725990453634823, 1.2726481105240828, 1.2726921751894036, 1.2727305548842627, 1.272764887421885, 1.2727962923357365, 1.2728254049579169, 1.272852566530791, 1.2728778242069887, 1.2729009310494046, 1.2729213460311979, 1.2729387635412248, 1.272954210603806, 1.272968426365619, 1.272981892143945, 1.2729948423925852, 1.2730072647018575, 1.2730188997985996, 1.2730292415461666, 1.2730375410491912, 1.2730436189541747, 1.2730486477091116, 1.273053611277804, 1.2730591147037338, 1.273065384110064, 1.2730722666996375, 1.2730792307549774, 1.2730853656382883, 1.2730893817914541, 1.273091170785571, 1.2730930885854148, 1.273095128861299, 1.2730971512064706, -1
57, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.6068607809605754, 0.5581309465234692, 0.527375010088731, 0.5101783428344189, 0.503347730580994, 0.5044995383504289, 0.5118078734126842, 0.5238645106643498, 0.539543276637444, 0.5579578475183368, 0.5783760520653096, 0.6002152999903432, 0.6229858311415866, 0.6462909543390916, 0.669804899624542, 0.6932502582259303, 0.7164127423536981, 0.7391100431812632, 0.7611944948437483, 0.7825569452073492, 0.8031094249817218, 0.8227866795831482, 0.8415453383111224, 0.8593537038559376, 0.8761988615454659, 0.8920867199375041, 0.9070288711807427, 0.9210341167760706, 0.9341245263084029, 0.9463368547971982, 0.9577134497434028, 0.9682824836971048, 0.978078556884035, 0.9871445423949414, 0.9955298770994737, 1.0032726946224177, 1.0104069809725924, 1.0169711852078058, 1.0230079531953917, 1.028559925372501, 1.0336568659670926, 1.0383284273203603, 1.0426060996213162, 1.0465231320065602, 1.050112447333199, 1.0533967611935529, 1.0563972367807863, 1.0591358118095107, 1.0616350465543536, 1.0639181238499587, 1.066005190098202, 1.0679094741608708, 1.0696445146559637, 1.0712240713614083, 1.0726621250660966, 1.0739728775698838, 1.0751700844299168, 1.0762621750391146, 1.077256305664802, 1.0781599776806858, 1.0789808708519457, 1.079726843335235, 1.0804059316786792, 1.081026261117973, 1.0815929918486353, 1.082108953383278, 1.0825774232287655, 1.0830019756731835, 1.0833864817858403, 1.0837351094172665, 1.0840523231992143, 1.0843428844336584, 1.0846103405324337, 1.0848548147900903, 1.085076546246019, 1.0852763556745126, 1.0854556455847661, 1.0856164002208766, 1.0857611855618432, 1.0858931493215669, 1.086016020948851, 1.0861332518798994, 1.0862431303920606, 1.0863426542851566, 1.0864301147436493, 1.0865051051109356, 1.0865685208893487, 1.0866225597401569, 1.0866707214835645, 1.0867178080987112, 1.086769363177271, 1.0868209177097659, 1.0868671486154826, 1.0869061227773504, 1.0869375066682496, 1.0869625663510116, 1.08698416747842, 1.0870067752932089, 1.0870320592254537, 1.0870544882649928, -1
57, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.20182724176534725, 0.2546243424895512, 0.30186324757739896, 0.34504335292899774, 0.3852660839859628, 0.42334274728318944, 0.45986702758342, 0.49525873804348003, 0.5298117646054791, 0.5637114346820897, 0.5970698213491656, 0.6299318261290643, 0.6623013772530456, 0.6941457799211433, 0.725409165279332, 0.756024378097081, 0.785911567213189, 0.8149927419285574, 0.8431925859063012, 0.8704392348685548, 0.8966713513757272, 0.9218377682469073, 0.9458981408608901, 0.9688252757271828, 0.9906015567967508, 1.0112188207864374, 1.03068067811871, 1.0490034850611993, 1.0662088923000819, 1.082322905631307, 1.0973776700006037, 1.111414695418228, 1.1244773739755922, 1.1366095201461492, 1.147855697175663, 1.1582644179415633, 1.1678850079366274, 1.176764870483194, 1.1849495016632607, 1.1924833751702382, 1.1994118081316938, 1.2057776739696169, 1.2116212719542014, 1.216980348893924, 1.2218906035241903, 1.2263871436592875, 1.2305023943337658, 1.2342665212062693, 1.2377074979522729, 1.2408511062640815, 1.2437217925881932, 1.2463425191158544, 1.2487340459993015, 1.2509156520004487, 1.252905134550851, 1.2547188097517048, 1.256371696169566, 1.257878090613952, 1.2592504982226862, 1.260500459893427, 1.2616386687765402, 1.262674970275096, 1.2636183620448718, 1.264477018795884, 1.265258711093248, 1.265970221096785, 1.2666176750178004, 1.2672067445990844, 1.2677426471149111, 1.2682301453710385, 1.2686735477047082, 1.2690767079999514, 1.2694431824686094, 1.2697764458888094, 1.270079657989305, 1.2703556620766514, 1.2706069850352073, 1.2708358373271331, 1.2710441129923917, 1.271233389648749, 1.2714049284917726, 1.2715597429986096, 1.271699725623379, 1.2718271245655262, 1.2719437481861182, 1.2720509580991761, 1.2721496691716738, 1.2722403495235393, 1.2723230205276534, 1.2723972568098516, 1.2724623385854545, 1.2725202054054858, 1.2725730104661503, 1.2726219128992213, 1.2726675561566867, 1.2727100680107477, 1.2727490605538196, 1.2727836301985311, 1.272813659801502, 1.2728411270451558, -1
58, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.7527005580588402, 0.8747260524369592, 0.9580997303094446, 1.0138785629939975, 1.0504865508386731, 1.074031019983965, 1.088793134016803, 1.0977288384925774, 1.1028393753181958, 1.1054605895714016, 1.1064997074480858, 1.1065373686666269, 1.1059761207616656, 1.1050625543206967, 1.1039652203730606, 1.1027942430083528, 1.1016066507927564, 1.10045169701298, 1.0993518759496397, 1.0983139295997515, 1.0973478870756612, 1.0964585065446961, 1.0956390885008875, 1.0948853705270394, 1.0941962219945993, 1.0935700280183591, 1.0929992437697922, 1.092478065764859, 1.0920022971849153, 1.0915693405855698, 1.0911775231766574, 1.0908220607200219, 1.0904986494245483, 1.0902038708258164, 1.0899350016307334, 1.089690013717534, 1.089467574135781, 1.089266976733966, 1.0890863635793215, 1.08892264589655, 1.0887732410572535, 1.0886361338584543, 1.088509876522595, 1.088393588697538, 1.0882869574565663, 1.088190237298383, 1.088104250147111, 1.088029846286049, 1.0879643132879455, 1.087904418108203, 1.0878479969226014, 1.0877939008308835, 1.0877419958567527, 1.087693162947875, 1.087649297975877, 1.0876133111277069, 1.0875855897824807, 1.087561652741133, 1.0875385727947793, 1.0875146310063326, 1.0874893167105022, 1.0874633275137935, 1.087438569294509, 1.0874181562027476, 1.0874058858890423, 1.0873990716645445, 1.0873930543416512, 1.0873850297664693, 1.0873736560889695, 1.0873590537629858, 1.0873428055462155, 1.0873279565002196, 1.0873190139904225, 1.0873186783458837, 1.087320683192057, 1.0873211400067209, 1.0873178971081554, 1.0873104130620017, 1.087299756681263, 1.0872886070263037, 1.0872812534048497, 1.0872822187604012, 1.087286382026727, 1.0872895070328172, 1.0872895241299525, 1.0872857739996824, 1.0872790076538268, 1.0872713864344745, 1.0872664820139848, 1.087268171326403, 1.087272485052557, 1.0872759500733158, 1.087276833589259, 1.0872745449058767, 1.0872696354335705, 1.087263798687652, 1.0872598702883445, 1.0872609805036235, 1.0872626653932336, 1.0872636499681456, -1
58, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.5009297941476258, 1.4499376693047212, 1.4132230205133705, 1.3864854558923436, 1.3667060283267787, 1.3517928600121207, 1.3403095824707454, 1.3312671611286837, 1.323987776705159, 1.3180068283078077, 1.3129966970118974, 1.308734240490457, 1.3050547775321506, 1.301845011499575, 1.2990189577056743, 1.2965117360452254, 1.2942776578998605, 1.292276107577289, 1.2904771527515153, 1.2888579491824805, 1.2873965840466115, 1.2860745698021947, 1.2848787370825907, 1.2837965550707056, 1.2828157678433778, 1.2819254287136084, 1.2811177256217905, 1.2803853165970709, 1.2797210699852624, 1.2791180661342905, 1.2785697577314683, 1.278071318050352, 1.2776187360264997, 1.2772080934999663, 1.2768355786966101, 1.2764974862280922, 1.2761902170918775, 1.275910276642176, 1.275654880667726, 1.275422487978246, 1.2752116118575778, 1.2750206837989142, 1.2748480535047984, 1.274691988887125, 1.2745506760671395, 1.2744222193754378, 1.2743046413519667, 1.2741961755389348, 1.2740968133059278, 1.2740065955463078, 1.273925251880993, 1.273852253228407, 1.2737868118044793, 1.2737278811226456, 1.2736741559938465, 1.2736240727234187, 1.2735769461530133, 1.2735337004818856, 1.2734947998974826, 1.2734603653304624, 1.273430174454694, 1.273403661687257, 1.2733799181884415, 1.2733576918617486, 1.27333554939297, 1.27331408415017, 1.27329451391579, 1.2732775032565529, 1.2732632854329573, 1.2732516623992784, 1.2732420048035666, 1.2732332519876484, 1.2732239119871258, 1.2732130544161226, 1.2732024822885655, 1.273193284254484, 1.273186029879115, 1.2731808081063514, 1.2731772272587407, 1.2731744150374864, 1.273171018522448, 1.2731656198055985, 1.2731597187382229, 1.2731545529681865, 1.273150709282743, 1.2731483518289959, 1.2731472221138977, 1.2731466390042512, 1.2731454987267088, 1.2731426079931447, 1.2731391418043576, 1.2731361282397553, 1.273134072146163, 1.2731331353935793, 1.273133136875176, 1.2731335525072975, 1.2731335152294627, 1.2731320703980624, 1.2731305531927175, 1.2731293387410096, -1
59, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.5256613777318315, 0.5320347318364723, 0.5434159989994071, 0.558586120646181, 0.5765826618211646, 0.5966320220127953, 0.6181089446679483, 0.6405082573089259, 0.6634098478393955, 0.6864848922795304, 0.7094519923411728, 0.7320930172690789, 0.7542338977571208, 0.7757290013798774, 0.796473864160252, 0.8163893274130063, 0.8354156909329467, 0.8535177445634671, 0.8706703250076572, 0.8868631913307048, 0.9021040228365552, 0.9164163985595267, 0.9298173188568237, 0.9423235189011104, 0.9539660652685854, 0.9647906089098162, 0.9748467375010725, 0.9841622906992551, 0.9927729425053782, 1.0007209598316422, 1.008054387156041, 1.0148130845203782, 1.0210291790501131, 1.0267379915608066, 1.031977871258372, 1.0367891707639667, 1.0412021727568554, 1.0452426288548358, 1.048937789393819, 1.0523160865573997, 1.055407084141052, 1.0582353998505276, 1.0608186123713184, 1.063174907932931, 1.0653228702977215, 1.0672814807608964, 1.06907006717514, 1.0707038047272655, 1.0721930885202688, 1.073548771379513, 1.0747818820920387, 1.075903625406564, 1.0769253820334848, 1.0778584406512564, 1.0787099179560096, 1.0794849795862012, 1.0801892101724633, 1.0808284058568967, 1.0814085742930704, 1.081935934646022, 1.0824169175922584, 1.0828573874364196, 1.083259490614136, 1.0836250030605854, 1.0839561237935518, 1.0842554343512771, 1.0845258987924633, 1.0847708636962694, 1.0849940581623148, 1.0851995916811292, 1.0853902928457482, 1.085565206639535, 1.0857234843346488, 1.085865074790662, 1.085990724454558, 1.0861019773607337, 1.0862011751309975, 1.086291456974571, 1.0863767596880873, 1.086460386956589, 1.086538748299024, 1.0866091999979004, 1.0866705688315033, 1.086722896037051, 1.0867674373106935, 1.0868066628075135, 1.086844257141526, 1.086884168281111, 1.0869231559337984, 1.0869582136600127, 1.0869879502224333, 1.0870120373267478, 1.087031209621651, 1.0870472646988465, 1.0870630630930453, 1.087081895526419, 1.087099926018671, 1.0871156944023164, 1.087129537289747, 1.087141922174256, -1
59, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.4411379887065152, 0.47853114549326203, 0.5145897425539878, 0.549633545147423, 0.583869972137467, 0.6174227949898268, 0.6503513493578601, 0.6826663529009585, 0.7143472316176385, 0.7453447587876864, 0.775600988493687, 0.8050467044351735, 0.8336115287448443, 0.8612310294371157, 0.887843803401572, 0.9133976774589353, 0.9378517653552919, 0.9611744462006617, 0.9833477381788198, 1.0043632948726438, 1.0242210072116473, 1.0429290404668705, 1.060508156812796, 1.0769881332540747, 1.0924010741429355, 1.1067812277032414, 1.120167325005516, 1.1326071034372756, 1.1441479260830525, 1.1548363730252837, 1.164718410294124, 1.1738419761432395, 1.1822555586672614, 1.1900052962949157, 1.1971349924865675, 1.2036863597106267, 1.209701182616919, 1.2152192597851628, 1.2202777519137409, 1.224911331249775, 1.2291521981906275, 1.2330313931857289, 1.236578183280628, 1.2398194338294375, 1.242780092579442, 1.2454831896710998, 1.2479498561391524, 1.2502002752886139, 1.2522528446666035, 1.2541242643826274, 1.2558300316532076, 1.257384440801882, 1.2588005832592042, 1.260090425329664, 1.26126537345019, 1.2623353540816995, 1.263309445220316, 1.2641960666709537, 1.265002980047318, 1.2657372887719045, 1.2664054380760008, 1.2670133458425479, 1.2675665673485397, 1.268069936706797, 1.268527901673876, 1.2689445413417786, 1.2693235661379503, 1.269668317825281, 1.269981769502105, 1.2702665253131253, 1.2705249624044623, 1.2707597689023353, 1.2709734713970482, 1.2711682618481541, 1.271345997584455, 1.2715082013040024, 1.2716560610740968, 1.271790430331288, 1.2719118278813746, 1.2720207539841943, 1.272119198162557, 1.2722089349735506, 1.2722912705380094, 1.2723670931835898, 1.2724368734447702, 1.2725006640628516, 1.272558099985957, 1.272608674309822, 1.2726538895790311, 1.272695113979442, 1.2727332095163122, 1.2727686940403036, 1.2728017412474821, 1.272832180679319, 1.2728594977226897, 1.2728830198864618, 1.2729041406395762, 1.2729235267649723, 1.2729412964239948, 1.2729575101796384, -1
60, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.10555535056924045, 0.24383486840340307, 0.359062390832924, 0.4543502485719123, 0.5329485580877806, 0.5979099271845227, 0.6519283059691088, 0.6972643268906689, 0.7357416906126449, 0.7688172279470179, 0.7976009530805583, 0.82296214942241, 0.8455386724500723, 0.8658332656101868, 0.884202591772595, 0.9009378117576774, 0.9162453840535675, 0.930291191486379, 0.943214168317514, 0.9551101045971488, 0.9660722830941811, 0.9761807697956499, 0.9854928989083895, 0.9940690856342115, 1.0019703563691529, 1.0092403408819717, 1.0159210777202157, 1.0220584474561232, 1.0276978686760905, 1.032871918176785, 1.0376124753323481, 1.0419533290765803, 1.0459300124582653, 1.0495723668741455, 1.0529028514954384, 1.055944609202078, 1.0587214955511253, 1.0612580787767654, 1.0635774702720129, 1.0656949824138613, 1.0676253123486041, 1.0693834491069532, 1.0709846233931115, 1.0724443075847738, 1.0737775261770355, 1.0749937806178715, 1.076101155420209, 1.0771080611368165, 1.078023072958936, 1.078854930716282, 1.0796125388770428, 1.0803046978564017, 1.0809365053874382, 1.0815114595253241, 1.0820334781165493, 1.0825067446537193, 1.0829357082755553, 1.0833250837668935, 1.083679851558686, 1.0840051559225432, 1.0843035671789223, 1.0845754657136315, 1.084821725336698, 1.0850437327728824, 1.0852433876616787, 1.0854231025573153, 1.0855858029287535, 1.0857349271596886, 1.0858743937732025, 1.0860058210148547, 1.0861266805274092, 1.0862350555135862, 1.0863301657845517, 1.0864123677599171, 1.0864831544677398, 1.0865451555445231, 1.0866021372352164, 1.0866590023932146, 1.0867186162965352, 1.0867744878130743, 1.086823663000786, 1.0868649394013947, 1.0868986064346804, 1.0869264453984782, 1.086951729468677, 1.086979193980956, 1.087008475200284, 1.0870352462368031, 1.0870581407046274, 1.087076696526572, 1.0870913559341528, 1.0871034654675877, 1.0871152759757952, 1.0871293278560514, 1.0871429647448778, 1.0871549002220777, 1.0871649999303417, 1.0871734665324868, 1.0871808397114568, 1.0871879961703221, -1
60, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.8205842777412758, 0.8025515318674475, 0.7961542064769997, 0.7987280293599635, 0.8080366000312328, 0.8222532550984156, 0.8399106848175631, 0.8598528769936141, 0.8811865263481182, 0.9032215546901566, 0.9254436919264979, 0.9474624167502155, 0.9689988028354335, 0.9898455063484285, 1.009865816563119, 1.0289624961574402, 1.0470813322965915, 1.064193478872374, 1.0802891669869552, 1.0953805409719453, 1.109486769002961, 1.1226362833475456, 1.1348678457474697, 1.1462213278651043, 1.1567380145677604, 1.166464548998075, 1.1754473851320772, 1.183731004958426, 1.1913589618395282, 1.1983761414439447, 1.204825271611874, 1.210746467971294, 1.2161772864967915, 1.2211543912951095, 1.2257129502465944, 1.2298855635997685, 1.2337025289672676, 1.23719184132584, 1.2403797684548683, 1.243291492507088, 1.2459497695696682, 1.2483757242393232, 1.2505888760413286, 1.2526071394295213, 1.2544470222887973, 1.2561242631017284, 1.2576526939231971, 1.2590450871606578, 1.2603132760113482, 1.261468154462288, 1.26251967729028, 1.263476929680214, 1.264348539185893, 1.26514195635874, 1.2658639946057693, 1.2665209651034879, 1.2671186767978975, 1.2676624364044924, 1.2681570484082612, 1.2686068302330524, 1.2690158837340064, 1.2693879853686605, 1.2697265512433744, 1.2700346757176413, 1.2703151314040872, 1.2705703691684722, 1.2708025181296887, 1.2710133856597625, 1.2712044498465138, 1.2713772245002724, 1.2715340399442436, 1.2716770129917332, 1.271807855049018, 1.2719278721153466, 1.2720379647829392, 1.2721386282369864, 1.272229952255651, 1.2723116212100667, 1.2723837482794609, 1.2724488665593754, 1.2725085444024204, 1.2725637955358946, 1.2726151458567512, 1.2726626334315994, 1.2727058084967031, 1.2727437422977954, 1.272776970045472, 1.2728071403069658, 1.272834991354959, 1.272860970507739, 1.2728852341291976, 1.272907647628832, 1.2729277854617436, 1.2729451136274381, 1.2729606154858562, 1.272974845198985, 1.2729880019763051, 1.2730001727622133, 1.2730113322360241, 1.273021342811968, -1
61, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.7098599690482468, 1.5947798030187932, 1.5114145522346, 1.4483638583302103, 1.3989582056977468, 1.359119246068726, 1.3262447574122818, 1.2986043955551896, 1.2750347636584096, 1.2546957651543749, 1.2369912941114516, 1.2214706471876655, 1.2077806755885347, 1.195658440485646, 1.1848823613085413, 1.1752707954059358, 1.166680399206418, 1.1589869044029086, 1.1520832376675225, 1.1458803039660397, 1.1402997813836429, 1.1352716410897006, 1.1307359336144716, 1.1266427888491044, 1.1229506110323773, 1.1196157883405993, 1.1165995823722756, 1.11386874256116, 1.1113951531798736, 1.1091558333399056, 1.1071313429153953, 1.1052980992462964, 1.103635885603914, 1.1021273728254113, 1.1007577356623839, 1.0995146527808584, 1.0983883067612938, 1.097369073389595, 1.0964445582443139, 1.0956047592305542, 1.0948410402991786, 1.094146108326303, 1.0935140131132968, 1.0929401473867824, 1.0924212331452012, 1.0919528009203077, 1.0915280480554026, 1.0911413178289735, 1.0907880274943211, 1.0904646682795591, 1.090168805387613, 1.0898990779962217, 1.0896551992579362, 1.0894379314052176, 1.0892459778030215, 1.0890732088810242, 1.0889143880754093, 1.0887659112456576, 1.0886258066745496, 1.0884937350681625, 1.088370989555873, 1.0882604956903554, 1.0881668114475829, 1.0880906857930581, 1.088022449824501, 1.0879581263229998, 1.08789567417016, 1.0878348343142956, 1.087777129770429, 1.0877258656202902, 1.0876850896035812, 1.0876502022609253, 1.0876178670686976, 1.087586728943858, 1.0875563178017684, 1.0875270485561923, 1.0875002211192946, 1.0874780157098565, 1.0874607548051867, 1.0874457493405933, 1.0874313537101243, 1.0874165947957584, 1.0874011719674055, 1.0873854570829065, 1.0873704944880338, 1.0873580010164905, 1.0873503321763802, 1.087347703885298, 1.0873465247762022, 1.0873439139578227, 1.0873381562747775, 1.0873287023075715, 1.0873161683725976, 1.0873023365221364, 1.0872901545443558, 1.0872837359633116, 1.0872851637325662, 1.0872859913310104, 1.0872856483019548, 1.0872846830832616, -1
61, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.9704019673576354, 1.8859950012796292, 1.812864051532517, 1.749544247703552, 1.6946478335405317, 1.6469421964854076, 1.6053688176560372, 1.5690311087656539, 1.5371715700367212, 1.5091563217140067, 1.4844516575943227, 1.4626074344008568, 1.443245570014304, 1.426044663740879, 1.4107306820136079, 1.3970699242489997, 1.3848640857083327, 1.3739410773459984, 1.3641503691566867, 1.3553604532115244, 1.3474624580234442, 1.340361205408464, 1.333969745038077, 1.3282093544392513, 1.3230100917281895, 1.3183153877208094, 1.3140765521249507, 1.3102481873154412, 1.306788138911211, 1.3036574957752924, 1.3008211311548123, 1.2982514819417292, 1.295924656908957, 1.2938180272296333, 1.2919102560987383, 1.2901812987330956, 1.288612402371372, 1.287187027381764, 1.2858930655232927, 1.2847195126673585, 1.2836557702338585, 1.282691649444917, 1.281817371324886, 1.2810235667003453, 1.280301281707602, 1.2796432979751395, 1.2790450595629757, 1.2785021786607493, 1.2780102353388447, 1.2775647775483912, 1.2771613211212631, 1.2767953497700804, 1.2764623150882075, 1.2761576619264554, 1.2758784839401827, 1.2756240908840586, 1.2753935683363338, 1.2751856168948439, 1.2749985521770093, 1.274830304819836, 1.274678420479914, 1.2745400598334187, 1.2744119985761104, 1.2742925109482361, 1.2741835706966382, 1.2740852710969963, 1.2739971800833938, 1.273918394197693, 1.2738475385895365, 1.273782767016346, 1.2737220801062776, 1.2736662205488178, 1.2736156343651668, 1.2735702013162, 1.2735295667117943, 1.273493141410828, 1.27346010182118, 1.273429391301007, 1.2734005545178726, 1.2733741180112719, 1.273350322030878, 1.273329216714769, 1.273310662089429, 1.2732943280697469, 1.2732796944590166, 1.2732660509489377, 1.2732525084525903, 1.2732388619986261, 1.2732260839565621, 1.2732149370267836, 1.2732058370345427, 1.2731988529299587, 1.2731937067880177, 1.2731897738085727, 1.2731860823163434, 1.2731813137609167, 1.2731747726112552, 1.2731689660570606, 1.2731640177715233, 1.2731597164218562, -1
62, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.797769704244636, 0.9117369305274388, 0.98839725417275, 1.038781399540411, 1.0711316479384791, 1.0913343151320587, 1.103465680201272, 1.1103131992689774, 1.1137441616568884, 1.1149964031733106, 1.1149013376762387, 1.1139873203284862, 1.1126144276991392, 1.1110034378502678, 1.1092970955087882, 1.1075929395634134, 1.1059345207470876, 1.104358874567386, 1.1028851417774896, 1.101512790904196, 1.1002443488818316, 1.0990828526183254, 1.0980193358699566, 1.0970452905955463, 1.096155468492349, 1.095347086335045, 1.0946125259619464, 1.0939435332160323, 1.0933337530622758, 1.092778409234573, 1.0922743042357448, 1.0918180074602388, 1.0914036543644783, 1.0910266940020104, 1.0906832955026908, 1.0903703392718935, 1.0900854169905096, 1.089826831614948, 1.0895935494578384, 1.0893835140128207, 1.0891931768317207, 1.0890195093129205, 1.0888601387321857, 1.0887133482426656, 1.0885780768748927, 1.0884539195367826, 1.0883411270136343, 1.0882406059681307, 1.088153532431989, 1.0880770010614598, 1.0880072220726598, 1.0879417439933976, 1.0878792542728097, 1.087819579281362, 1.0877636843108482, 1.0877136735743909, 1.0876726951846993, 1.0876394271041736, 1.0876096094667391, 1.0875809256233369, 1.087552130622352, 1.087523051209615, 1.0874945858284022, 1.0874687046194338, 1.0874484494208756, 1.0874352602368311, 1.087424948829374, 1.087414580986851, 1.0874024022568627, 1.0873878245591595, 1.0873714261856406, 1.0873549518003554, 1.0873413124395022, 1.0873344972208565, 1.087333930577637, 1.0873345008968416, 1.0873329290936082, 1.0873274606328198, 1.0873178655291016, 1.0873054383468232, 1.0872929982000978, 1.0872848887527824, 1.0872858436654582, 1.0872910380126517, 1.0872953015847002, 1.0872958674853785, 1.0872916848829275, 1.0872834190100535, 1.087273451163929, 1.0872658787061922, 1.0872662036338996, 1.0872715404767823, 1.0872763802257417, 1.0872783582962369, 1.0872765281105048, 1.087271361097561, 1.0872647466931993, 1.0872599923399913, 1.0872610105556213, 1.0872629355214243, -1
62, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.5236618360972276, 1.471852229695609, 1.4340416086069427, 1.406028255002561, 1.3848808193621747, 1.3685755700494484, 1.3557244116601075, 1.3453696220231581, 1.3368527969734707, 1.3297185035154933, 1.3236431688159846, 1.318402386325946, 1.3138290836106332, 1.3098042421121845, 1.3062376956287365, 1.3030577284211524, 1.3002133484870702, 1.2976592671205778, 1.2953590992134518, 1.2932856536907595, 1.2914133932020102, 1.2897190382916066, 1.2881853753410637, 1.2867970520231047, 1.2855392807598225, 1.2843980392936674, 1.2833623154572675, 1.282422925941693, 1.2815710319009208, 1.2807981640068513, 1.280096222449307, 1.2794579159641257, 1.2788779240235566, 1.2783514498506374, 1.2778738449056937, 1.277440609630295, 1.2770473934472566, 1.276689994760638, 1.276364352736772, 1.276067222654352, 1.275796837298796, 1.275551493635744, 1.2753293892974236, 1.2751286225826508, 1.274947192456829, 1.27478299855195, 1.2746338411665936, 1.2744974212659268, 1.2743715485776248, 1.2742561391503984, 1.2741512961604402, 1.2740566806987337, 1.2739716684157643, 1.2738953495215206, 1.273826528785493, 1.2737637255366752, 1.2737052037552181, 1.2736507243853612, 1.2736010581388095, 1.2735564077151171, 1.2735166790960848, 1.2734814815457611, 1.2734501276104413, 1.2734216331186683, 1.273394717181232, 1.2733686280096628, 1.2733443879209874, 1.273322656790863, 1.2733037499075273, 1.2732876420943926, 1.2732739677100482, 1.2732620206482594, 1.273250754337967, 1.273238808770854, 1.2732262336706037, 1.273214470622988, 1.2732044108730616, 1.2731964912999514, 1.273190694416857, 1.273186548371051, 1.2731831269438787, 1.2731790495507584, 1.2731728244584495, 1.2731658571226006, 1.2731596611777274, 1.273155027782996, 1.2731522336259535, 1.2731510409225282, 1.273150697417029, 1.2731499363821464, 1.2731470705127395, 1.2731429444400397, 1.2731391967995793, 1.2731365199936464, 1.2731351805387594, 1.2731350190656683, 1.273135450319353, 1.2731354631590248, 1.2731338655198778, 1.2731321118901175, -1
